id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1472995242094006272,1472995242094006272,2021-12-20 10:20:07 PST,2021-12-20,10:20:07,-0700,2617140655,cprecambs,CPRE Cambs/Peterboro,,"CALA Homes has planning permission for 372 new homes at Waterbeach &amp; Alconbury Weald. Initiatives to protect nature &amp; wildlife include the installation of bat &amp; bird boxes, hedgehog highways, sheltered movement corridors (for wildlife) &amp; greenway habitats  https://t.co/F9Cs6ScPPl",en,[],['https://www.propertywire.com/news/372-new-homes-coming-to-cambridgeshire/'],[],0,0,0,[],[],https://twitter.com/CPRECambs/status/1472995242094006272,False,,0,,,,,,,,[],,,,
1472899839742685191,1472899839742685191,2021-12-20 04:01:01 PST,2021-12-20,04:01:01,-0700,19228508,hawildlife,HarperAspreyWildlife,,"Here's Leo chilling out after flight school! We also have some great news - his colony have been seen out and about, which means he can go home soon!   #bat #batrescue #wildlife #wildliferescue #wildliferelease #wildlifehospital #wildliferehab  https://t.co/GkCWgETCc6",en,[],[],['https://pbs.twimg.com/media/FHDKmW8XsAAOBA9.jpg'],0,0,9,"['bat', 'batrescue', 'wildlife', 'wildliferescue', 'wildliferelease', 'wildlifehospital', 'wildliferehab']",[],https://twitter.com/HAwildlife/status/1472899839742685191,False,,1,https://pbs.twimg.com/media/FHDKmW8XsAAOBA9.jpg,,,,,,,[],,,,
1472888721938829312,1472888721938829312,2021-12-20 03:16:50 PST,2021-12-20,03:16:50,-0700,21208560,_bct_,Bat Conservation Trust,,"The @UN report on wildlife crime: ""Targeted funding for specific conservation crime prevention work should be assigned for police and other organisations, including NGOs such as @_BCT which operates a National Bat Helpline""   https://t.co/O07B10BoBN  https://t.co/ixVYNdV7go",en,"[{'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}, {'screen_name': '_bct', 'name': 'blaine comm theater', 'id': '112235619'}]",['https://www.gov.uk/government/news/un-report-praises-uk-efforts-on-wildlife-and-forest-crime'],['https://pbs.twimg.com/media/FHDAGeCWUAA5Zy_.png'],0,8,31,[],[],https://twitter.com/_BCT_/status/1472888721938829312,False,,1,https://pbs.twimg.com/media/FHDAGeCWUAA5Zy_.png,,,,,,,[],,,,
1472836448772673540,1472832341915717633,2021-12-19 23:49:08 PST,2021-12-19,23:49:08,-0700,865201864278724609,heather95238955,Heather Peacock,,@networkrail @helenhayden01 Absolute rubbish @networkrail  stop destroying our green corridors. Do not touch these trees that are in the park. Look to your own nature policies. Are you even checking for bats or wildlife. You're leaving the trackside in Leeds decimated. Where are animals birds and insects!,en,"[{'screen_name': 'networkrail', 'name': 'network rail', 'id': '365344176'}]",[],[],0,0,0,[],[],https://twitter.com/Heather95238955/status/1472836448772673540,False,,0,,,,,,,,"[{'screen_name': 'networkrail', 'name': 'Network Rail', 'id': '365344176'}, {'screen_name': 'helenhayden01', 'name': 'Cllr Helen Hayden', 'id': '3081055890'}]",,,,
1472764505847316484,1472764505847316484,2021-12-19 19:03:15 PST,2021-12-19,19:03:15,-0700,1119656858485026816,roguedetection,Rogue Detection Teams 🌻,,"If you have ~45 seconds, we made a thing!👇🏾   Our 2021 field season in review! TY to everyone we worked w. Frm bumblebees, caterpillars, bats, wolves, mountain lion, fisher &amp; more our detection dogs were happy to be assisting wildlife conservation research!  #dogsoftwitter #dogs  https://t.co/hwFR0HE705",en,[],[],[],1,9,27,"['dogsoftwitter', 'dogs']",[],https://twitter.com/roguedetection/status/1472764505847316484,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1472764346723749889/pu/img/wR3s5eGbtjA2cGSE.jpg,,,,,,,[],,,,
1472718422853271556,1472718422853271556,2021-12-19 16:00:08 PST,2021-12-19,16:00:08,-0700,2785250934,sespublichealth,SESLHD Public Health,,"During summer baby bats may fall out of their mother’s pouch due to heat exhaustion or dehydration! If you find a bat on the ground, do not go near it as they can carry lyssavirus. Contact trained wildlife rescuers, such as the Wildlife Information Rescue Service: 1300 094 737  https://t.co/BD0D90lJDS",en,[],[],['https://pbs.twimg.com/media/FHAlmTSXsAsJqWl.jpg'],0,0,0,[],[],https://twitter.com/SESPublicHealth/status/1472718422853271556,False,,1,https://pbs.twimg.com/media/FHAlmTSXsAsJqWl.jpg,,,,,,,[],,,,
1472688326406770699,1472688326406770699,2021-12-19 14:00:32 PST,2021-12-19,14:00:32,-0700,1027847403150434309,theleftbible,The Left Bible,,"""There was a wildlife belt running between our fences and the motorway but now we haven't seen any bats or birds in any of our gardens, their habitat has also been destroyed.""  Read more and check out the photos here 📲  https://t.co/jORKEYO8ha  https://t.co/xM7cbfSVoc",en,[],['https://tinyurl.com/y56h5h73'],['https://pbs.twimg.com/media/FHAKOcMXoA0LcZa.jpg'],0,2,4,[],[],https://twitter.com/theleftbible/status/1472688326406770699,False,,1,https://pbs.twimg.com/media/FHAKOcMXoA0LcZa.jpg,,,,,,,[],,,,
1472686959055319041,1472565636995981319,2021-12-19 13:55:06 PST,2021-12-19,13:55:06,-0700,760552312519663618,realchasdarwin,Darwinian Canadian,,"@rjlions1985 @Billius27 Wildlife biologists have been tracking coronaviruses for a very long time. C19, MERS and SARS are zoonotic. Bats are a wonderful vector species for corona.",en,[],[],[],1,0,0,[],[],https://twitter.com/realChasDarwin/status/1472686959055319041,False,,0,,,,,,,,"[{'screen_name': 'Billius27', 'name': 'Bill Comeau 🇨🇦🇺🇦', 'id': '885891622919184384'}]",,,,
1472676989018464268,1472676255132700675,2021-12-19 13:15:29 PST,2021-12-19,13:15:29,-0700,1412467119229485059,little7rose,Elaine,,@davidmacuidhir I bought my da a bat box for the garden. Not sure if your da is interested in wildlife but it might be an option.,en,[],[],[],1,0,1,[],[],https://twitter.com/Little7Rose/status/1472676989018464268,False,,0,,,,,,,,"[{'screen_name': 'davidmacuidhir', 'name': 'david', 'id': '370279445'}]",,,,
1472673219803066379,1472673219803066379,2021-12-19 13:00:31 PST,2021-12-19,13:00:31,-0700,222516924,usfws_wns,White Nose Bats,,"Bats in Luzerne County, Pennsylvania want to thank Eagle Scout Andrew Blasko and Troop 473 for their new homes! Andrew led the construction of 10 boxes that were donated to the PA Game Commission.  @NERO_PGC  https://t.co/JWwjJPJbrT 📷: Troy Gipps/MA Division of Fish &amp;Wildlife  https://t.co/Gcu6MXUCQ9",en,"[{'screen_name': 'nero_pgc', 'name': 'ne region pagamecomm', 'id': '492489702'}]",['http://ow.ly/Yhwr50HeCrk'],['https://pbs.twimg.com/media/FG_8fVLXEAYX6GM.jpg'],0,3,37,[],[],https://twitter.com/USFWS_WNS/status/1472673219803066379,False,,1,https://pbs.twimg.com/media/FG_8fVLXEAYX6GM.jpg,,,,,,,[],,,,
1472609856255311873,1472609856255311873,2021-12-19 08:48:44 PST,2021-12-19,08:48:44,-0700,775409783465775104,pippa_hackett,Pippa Hackett,,"Wonderful to see farm buildings located near #Camross in #Laois, restored under the #GLAS traditional farm buildings scheme from  @agriculture_ie &amp; @HeritageHubIRE. Not only saved from dereliction, they are habitat for bats &amp; other wildlife.  https://t.co/g3Syhdvc53 #Agriland",en,"[{'screen_name': 'agriculture_ie', 'name': 'dept of agriculture, food and the marine', 'id': '2589328316'}, {'screen_name': 'heritagehubire', 'name': 'the heritage council', 'id': '222402974'}]",['https://www.agriland.ie/farming-news/laois-buildings-rescued-from-dereliction/?utm_source=social_share&utm_medium=twitter'],[],2,5,17,"['camross', 'laois', 'glas', 'agriland']",[],https://twitter.com/pippa_hackett/status/1472609856255311873,False,,0,,,,,,,,[],,,,
1472603074313216000,1472603074313216000,2021-12-19 08:21:47 PST,2021-12-19,08:21:47,-0700,1471037967926018051,bando_craig,Bando Craig,,It's crazy how the other side of the world is trafficking wildlife animals when you know you ain't supposed to eat them especially bats there should be a law where you can't eat wild life animals at all that's how the disease breakout on humans.  https://t.co/dSl0QbRoLD,en,[],[],"['https://pbs.twimg.com/media/FG-8rabWYAA0SjP.jpg', 'https://pbs.twimg.com/media/FG-8sCGXsAMxkCa.jpg']",0,1,1,[],[],https://twitter.com/bando_craig/status/1472603074313216000,False,,1,https://pbs.twimg.com/media/FG-8rabWYAA0SjP.jpg,,,,,,,[],,,,
1472598059599155204,1472598059599155204,2021-12-19 08:01:51 PST,2021-12-19,08:01:51,-0700,21208560,_bct_,Bat Conservation Trust,,The @WCL_News Wildlife crime report includes a chapter on bats. You can download the report here:   https://t.co/VkOVdeWIgo   You can find out more about our work tackling wildlife crime here:  https://t.co/xQIhLqORmI  https://t.co/BeMt8OjvSE,en,"[{'screen_name': 'wcl_news', 'name': 'wildlife and countryside link', 'id': '522315113'}]","['https://wcl.org.uk/wildlife-crimes-during-the-pandemic.asp', 'https://bats.org.uk/our-work/bearing-witness-for-wildlife/bat-crime']",['https://pbs.twimg.com/media/FG-39E2WQAMZhyB.jpg'],0,8,36,[],[],https://twitter.com/_BCT_/status/1472598059599155204,False,,1,https://pbs.twimg.com/media/FG-39E2WQAMZhyB.jpg,,,,,,,[],,,,
1472537483162304512,1472537483162304512,2021-12-19 04:01:09 PST,2021-12-19,04:01:09,-0700,19396413,woodlandtrust,Woodland Trust🌳,,"#Ivy is a lifeline for wildlife during #winter. The ripe berries provide an essential food source for blackbirds, thrushes, and bats🐦  Its dense foliage also provides a refuge for birds and small animals in which they can hide, roost and hibernate.  https://t.co/2jG6wibPUx  https://t.co/50Ni3865bs",en,[],['http://www.woodlandtru.st/CF2T5'],"['https://pbs.twimg.com/media/FG-BBs4WYAAvQhz.jpg', 'https://pbs.twimg.com/media/FG-BCSXWUAYPC9T.jpg']",1,54,121,"['ivy', 'winter']",[],https://twitter.com/WoodlandTrust/status/1472537483162304512,False,,1,https://pbs.twimg.com/media/FG-BBs4WYAAvQhz.jpg,,,,,,,[],,,,
1472536079257550861,1472536079257550861,2021-12-19 03:55:34 PST,2021-12-19,03:55:34,-0700,21208560,_bct_,Bat Conservation Trust,,"We are committed to ensuring that conservation policy, practice and guidance is based on a robust scientific evidence base to achieve our vision of a world rich in wildlife where bats and people thrive together.  https://t.co/cUmLCEcb20  https://t.co/weYyIi7n8V",en,[],['https://www.bats.org.uk/our-work'],['https://pbs.twimg.com/media/FG9_pACX0AcvvzO.jpg'],0,10,12,[],[],https://twitter.com/_BCT_/status/1472536079257550861,False,,1,https://pbs.twimg.com/media/FG9_pACX0AcvvzO.jpg,,,,,,,[],,,,
1472510442178232325,1472510442178232325,2021-12-19 02:13:41 PST,2021-12-19,02:13:41,-0700,201213744,d7vyd,Dai Parry #FBPE,,The local wildlife showing England how to bat.  https://t.co/l5kemGFWHW,en,[],[],['https://pbs.twimg.com/media/FG9ocQnXIAUrmVZ.jpg'],0,0,0,[],[],https://twitter.com/D7VYD/status/1472510442178232325,False,,1,https://pbs.twimg.com/media/FG9ocQnXIAUrmVZ.jpg,,,,,,,[],,,,
1472509524015661057,1472508177765879811,2021-12-19 02:10:03 PST,2021-12-19,02:10:03,-0700,1453957632461398022,getspuppy,Rosie and Molly,,"@ButtonsBertie Great photo, and lucky for you to be out when it’s dark. I’m not allowed out when it’s dark. Something about possums and fruit bats. Protecting the wildlife. I have to watch them from inside",en,[],[],[],1,0,2,[],[],https://twitter.com/GetsPuppy/status/1472509524015661057,False,,0,,,,,,,,"[{'screen_name': 'ButtonsBertie', 'name': 'Sir Bertie Buttons 🐾 🎩 🇺🇦', 'id': '1092418507097161729'}]",,,,
1472487383866441730,1472475739031322624,2021-12-19 00:42:04 PST,2021-12-19,00:42:04,-0700,85053603,mirarkitty,Mirar,,@sperformance An issue popped up: Wildlife reservoirs.  https://t.co/8xCwoJJQLD  Some studies show wildlife in Africa (bats etc) doing this as well. :/,en,[],['https://scitechdaily.com/covid-19-danger-white-tailed-deer-found-to-be-huge-reservoir-of-coronavirus-infectioncovid-19-danger-white-tailed-deer-found-to-be-huge-reservoir-of-coronavirus-infection/'],[],0,0,0,[],[],https://twitter.com/Mirarkitty/status/1472487383866441730,False,,0,,,,,,,,"[{'screen_name': 'sperformance', 'name': 'Stefan Parvu', 'id': '27598891'}]",,,,
1472416166933143555,1472416166933143555,2021-12-18 19:59:05 PST,2021-12-18,19:59:05,-0700,46294222,ctaylorbirder,Clayton Taylor,"{'type': 'Point', 'coordinates': [26.0823618, -98.13549413]}",Tiffany Kersten after seeing the Bat Falcon for her 725th bird species in 2021 for the Lower 48 states - a new record!  Awesome! @ Santa Ana National Wildlife Refuge  https://t.co/u4yqXwOLHk,en,[],['https://www.instagram.com/p/CXpnNbwAxsF/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/CTaylorBirder/status/1472416166933143555,False,,0,,,,,,,,[],,,,
1472413825056059398,1472413825056059398,2021-12-18 19:49:46 PST,2021-12-18,19:49:46,-0700,46294222,ctaylorbirder,Clayton Taylor,"{'type': 'Point', 'coordinates': [26.0823618, -98.13549413]}",We made it down to Santa Ana NWR by 4:30pm and were able to see the Bat Falcon amazingly close!  It was oblivious to the birders standing 60 feet away.  Wow!!! @ Santa Ana National Wildlife Refuge  https://t.co/3vfUjsRAxL,en,[],['https://www.instagram.com/p/CXpmJN4ghrj/?utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/CTaylorBirder/status/1472413825056059398,False,,0,,,,,,,,[],,,,
1472345892397146112,1472345892397146112,2021-12-18 15:19:50 PST,2021-12-18,15:19:50,-0700,21335330,koriotter,Kori,,"Tiffany Kersten just broke the Lower 48 Big Year record with a BAT FALCON at one of her patches, Santa Ana Wildlife Refuge!",en,[],[],[],16,18,345,[],[],https://twitter.com/KoriOtter/status/1472345892397146112,False,,0,,,,,,,,[],,,,
1472325956438315016,1472325956438315016,2021-12-18 14:00:37 PST,2021-12-18,14:00:37,-0700,4261010540,arroyofoothills,Arroyos & Foothills Conservancy,,"On the eighth day of conservation, I saw from AFC... eight [hundred] milkweed planted, seven bears-a-swimming, six mountain lions, five wildlife cameras, four buzzing bees, three spotted skunks, two swooping bats, and a gray fox sleeping in a tree!  https://t.co/Jd0zl7z6jS",en,[],[],[],0,0,1,[],[],https://twitter.com/arroyofoothills/status/1472325956438315016,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1472325944929136648/pu/img/TApaqQUWERclC8LT.jpg,,,,,,,[],,,,
1472278157491326984,1472278157491326984,2021-12-18 10:50:41 PST,2021-12-18,10:50:41,-0700,113123625,nigelpalmer42,Wildlife Matters,,Wow - So beautiful  Picked up with Mum who was grounded by the heavy rains - A reminder that people all over the world are doing incredible things to help save wildlife Thanks to the amazing team Tikki Hywood Foundation for helping this baby fruit bat #wildlifematters  https://t.co/mx8NyWLoPD,en,[],[],['https://pbs.twimg.com/media/FG6VI_AWYAEjXms.jpg'],0,0,1,['wildlifematters'],[],https://twitter.com/NigelPalmer42/status/1472278157491326984,False,,1,https://pbs.twimg.com/media/FG6VI_AWYAEjXms.jpg,,,,,,,[],,,,
1472246706330865665,1472246706330865665,2021-12-18 08:45:42 PST,2021-12-18,08:45:42,-0700,1343474183611809794,mywildlifeyear,My Wildlife Year,,"Week 50 of #MyWildlifeYear includes Chonky the bat update, lots of Starlings, some visitors indoors relocated out house, interesting Monkey Puzzle Tree facts, one of my wildlife related pet peeves &amp; more! @_BCT_ @nature_scot @ScotWildlife @Mammal_Society  https://t.co/Qdsw9er9L1",en,"[{'screen_name': '_bct_', 'name': 'bat conservation trust', 'id': '21208560'}, {'screen_name': 'nature_scot', 'name': 'naturescot', 'id': '151472659'}, {'screen_name': 'scotwildlife', 'name': 'scottish wildlife trust', 'id': '93601153'}, {'screen_name': 'mammal_society', 'name': 'mammal society', 'id': '60862771'}]",['https://youtu.be/Kt4YnZbOy0g'],[],0,1,1,['mywildlifeyear'],[],https://twitter.com/MyWildlifeYear/status/1472246706330865665,False,,0,,,,,,,,[],,,,
1472236447851855881,1471256987711250433,2021-12-18 08:04:56 PST,2021-12-18,08:04:56,-0700,113883308,corriebloggr,2MadBrits,,@peasmoldia Ha ha. We've just objected to our neighbours having their mature healthy tree felled. It was there long before they were and supports a range of wildlife including bats. They've got form for this. We don't all want to live in a concrete wasteland!,en,[],[],[],1,0,2,[],[],https://twitter.com/corriebloggr/status/1472236447851855881,False,,0,,,,,,,,"[{'screen_name': 'peasmoldia', 'name': 'Gary James Actor 🎭', 'id': '589448154'}]",,,,
1472224642274316299,1472224642274316299,2021-12-18 07:18:01 PST,2021-12-18,07:18:01,-0700,3107695222,mayplacelane,"Mayplace lane, se18 🏳️‍🌈",,"What the heck! Clearly this was just about money! Land was brutally cleared of any vegetation leaving wildlife without a home. Anyone who values our environment want to buy this plot and let the owl, hedgehogs and bats live in peace?",en,[],[],[],2,2,2,[],[],https://twitter.com/Mayplacelane/status/1472224642274316299,False,https://twitter.com/stu_mayhew/status/1472186093986533379,0,,,,,,,,[],,,,
1472224177562263554,1472224177562263554,2021-12-18 07:16:11 PST,2021-12-18,07:16:11,-0700,4842124463,clanfieldcc,Clanfield Cricket Club 🏏,,Great start to our Clanfield wildlife project from @OwenSims14 and his makeshift bat (🦇) box. What do you think @_BCT_ @ClanfieldOnline?  https://t.co/S4mWqxIz7N,en,"[{'screen_name': 'owensims14', 'name': 'owen sims', 'id': '1066950012171681793'}, {'screen_name': '_bct_', 'name': 'bat conservation trust', 'id': '21208560'}, {'screen_name': 'clanfieldonline', 'name': 'clanfield online', 'id': '2209146114'}]",[],['https://pbs.twimg.com/media/FG5kFWNXwAwE97u.jpg'],1,0,4,[],[],https://twitter.com/clanfieldcc/status/1472224177562263554,False,https://twitter.com/clanfieldcc/status/1470763086642651142,1,https://pbs.twimg.com/media/FG5kFWNXwAwE97u.jpg,,,,,,,[],,,,
1472211299077611532,1472172026639097856,2021-12-18 06:25:00 PST,2021-12-18,06:25:00,-0700,1348315583318777859,erlsellick,Rab ERL,,"@alanstrachan12 @rfc_mac Bear on bear action. Bats, foxes, alligators, wildlife.",en,[],[],[],0,1,42,[],[],https://twitter.com/erlsellick/status/1472211299077611532,False,,0,,,,,,,,"[{'screen_name': 'alanstrachan12', 'name': 'alan strachan 🇬🇧', 'id': '2981386335'}, {'screen_name': 'rfc_mac', 'name': 'TAM', 'id': '1040744530994233350'}]",,,,
1472207454003937287,1472201829299769349,2021-12-18 06:09:43 PST,2021-12-18,06:09:43,-0700,3426108803,cardiffbybike,Cardiff By Bike,,"@scowlingmonkey @Bat_Yann Just like we can’t have lights on the Taff Trail because wildlife, but presumably the wildlife displaced by the A470 and M4 just had to take one for the team. 🤬",en,[],[],[],1,0,3,[],[],https://twitter.com/cardiffbybike/status/1472207454003937287,False,,0,,,,,,,,"[{'screen_name': 'scowlingmonkey', 'name': '🦧Scowlin Munkeh', 'id': '143785615'}, {'screen_name': 'Bat_Yann', 'name': 'Yann for climate justice', 'id': '341714417'}]",,,,
1472197173701976066,1471999144617299969,2021-12-18 05:28:52 PST,2021-12-18,05:28:52,-0700,1178223740569706496,fridays_freedom,Fridays For Freedom,,@Bat_Yann @GeraldKutney Here is an interview of a german wildlife biologist on the bird-massacre by wind-turbines. The german Green Party now wants to eliminate species protection to build more wind-turbines! Do you agree?    https://t.co/2bQDj934tQ,en,[],['https://www.mdr.de/wissen/klima/fledermaus-windrad-schlag-opfer-artenschutz-klimaschutz-100.html'],[],1,0,1,[],[],https://twitter.com/fridays_freedom/status/1472197173701976066,False,,0,,,,,,,,"[{'screen_name': 'Bat_Yann', 'name': 'Yann for climate justice', 'id': '341714417'}, {'screen_name': 'GeraldKutney', 'name': 'Gerald Kutney - a friend of #ClimateBrawl 🌎🌍🌏', 'id': '904408999'}]",,,,
1472169940077658114,1472169940077658114,2021-12-18 03:40:39 PST,2021-12-18,03:40:39,-0700,21208560,_bct_,Bat Conservation Trust,,"So far this year, 324 volunteers took in @_BCT_ #SunsetSurvey and recorded many different bat species (and other nocturnal wildlife) across the UK. If you're interested in helping us count #bats visit:  https://t.co/Re0OTAhHgP  https://t.co/RlvztZbv6K",en,"[{'screen_name': '_bct_', 'name': 'bat conservation trust', 'id': '21208560'}]",['https://www.bats.org.uk/our-work/national-bat-monitoring-programme/surveys/sunset-sunrise-survey'],['https://pbs.twimg.com/media/FG4yoSKXwAI936w.png'],1,5,17,"['sunsetsurvey', 'bats']",[],https://twitter.com/_BCT_/status/1472169940077658114,False,,1,https://pbs.twimg.com/media/FG4yoSKXwAI936w.png,,,,,,,[],,,,
1472114380204503041,1472114380204503041,2021-12-17 23:59:53 PST,2021-12-17,23:59:53,-0700,1196558509,netzfrauen,netzfrauen☮️,,Inside the Global Underground #Wildlife Trafficking Market-Criminals are stealing giant clams and carving them like #ivory   https://t.co/I3FYMuQSkQ @TrophyXpose @Animal_Watch @BAT_S_A,en,"[{'screen_name': 'trophyxpose', 'name': 'xposetrophykilling', 'id': '1361142865728954370'}, {'screen_name': 'animal_watch', 'name': '🇺🇦🌎animal watch🌍', 'id': '270064609'}, {'screen_name': 'bat_s_a', 'name': 'ban animal trading', 'id': '2231949793'}]",['https://netzfrauen.org/2021/10/10/ivory/'],[],0,4,3,"['wildlife', 'ivory']",[],https://twitter.com/netzfrauen/status/1472114380204503041,False,,0,,,,,,,,[],,,,
1471958002903232523,1471829891234553870,2021-12-17 13:38:30 PST,2021-12-17,13:38:30,-0700,14471387,scaredsquee,ᓱᐱ squee,,"@ellle_em yep. i drive injured/distressed bats to a licensed wildlife rehabber. more than 1 i’ve driven had to be humanely euthanized due to their condition(s.) am i sad? yes. was the 2+ hour drive worth it? absolutely. they died safely, warm, &amp; w/a full belly of mealworms. that’s life.",en,[],[],[],0,0,2,[],[],https://twitter.com/scaredsquee/status/1471958002903232523,False,,0,,,,,,,,"[{'screen_name': 'ellle_em', 'name': 'Elle Has Cats', 'id': '835209278600450054'}]",,,,
1471946619046313994,1471946619046313994,2021-12-17 12:53:16 PST,2021-12-17,12:53:16,-0700,1231981420194734081,boreal_trees,BorealTrees,,"Great to have the opportunity to try some new techniques in creating habitat in trees for bats , willow tits and other arboreal species. We will be carrying out surveys (and deploying cameras) over the next few seasons so 🤞we have some occupants. #wildlife #bats #Arboriculture  https://t.co/SY94dTu1fF",en,[],[],"['https://pbs.twimg.com/media/FG1noZFXoAYGVvO.jpg', 'https://pbs.twimg.com/media/FG1novSXEA8reM-.jpg', 'https://pbs.twimg.com/media/FG1npHrXIAscqB9.jpg', 'https://pbs.twimg.com/media/FG1npeTXIAQntWp.jpg']",1,0,4,"['wildlife', 'bats', 'arboriculture']",[],https://twitter.com/Boreal_Trees/status/1471946619046313994,False,,1,https://pbs.twimg.com/media/FG1noZFXoAYGVvO.jpg,,,,,,,[],,,,
1471838319369719812,1471838319369719812,2021-12-17 05:42:55 PST,2021-12-17,05:42:55,-0700,2422780820,zel_ouse,Zel Ouse (Hazel F-R) 🌻🔶💙#FBPPR,,"""It seems underhand, dishonourable and to take communities for fools, giving false reassurance the scheme is paused whilst charging ahead with the removal of wildlife &amp; habitat from sites.""  Bat exclusion measures were installed @BarcombeBridge during Govt ""pause"". #StopTheInfill",en,"[{'screen_name': 'barcombebridge', 'name': 'barcombe bridge 🎩', 'id': '1452325422885183495'}]",[],[],1,7,10,['stoptheinfill'],[],https://twitter.com/zel_ouse/status/1471838319369719812,False,https://twitter.com/highwaysmag/status/1471795570843004930,0,,,,,,,,[],,,,
1471755045787955203,1471755045787955203,2021-12-17 00:12:01 PST,2021-12-17,00:12:01,-0700,1249401217706385415,vikram_nd,Vikram,,"Around this time I would trade my cameras for a cold beer, sit back and watch the bats come in to fish on the Rio Cuaba.  Pantanal, Brazil.    #wildlifephotography #wildlife #photography #boats  https://t.co/G0lVImaCok",en,[],[],['https://pbs.twimg.com/media/FGy4khOVEAA98Dg.jpg'],2,0,58,"['wildlifephotography', 'wildlife', 'photography', 'boats']",[],https://twitter.com/vikram_nd/status/1471755045787955203,False,,1,https://pbs.twimg.com/media/FGy4khOVEAA98Dg.jpg,,,,,,,[],,,,
1471737144507052040,1471435491950137348,2021-12-16 23:00:53 PST,2021-12-16,23:00:53,-0700,751849919619694593,s_inggs,France's -Gaye Inggs,,@SABCNews Another one to China pangolins Abalone sharks fins tortoises  elephants bears bats and if it moves eat it !  Destroying all the wildlife all over the world,en,[],[],[],0,0,0,[],[],https://twitter.com/s_inggs/status/1471737144507052040,False,,0,,,,,,,,"[{'screen_name': 'SABCNews', 'name': 'SABC News', 'id': '25088746'}]",,,,
1471733283960471556,1471546513281019905,2021-12-16 22:45:33 PST,2021-12-16,22:45:33,-0700,13144942,gtuckerkellogg,Greg Tucker-Kellogg,,@JamieMetzl @MichaelWorobey There were racoon dogs and other wildlife sold in in abundance at the Huanan market and farmed in the surrounding area. It absolutely doesn't require bats sold at the market.,en,[],[],[],0,0,1,[],[],https://twitter.com/gtuckerkellogg/status/1471733283960471556,False,,0,,,,,,,,"[{'screen_name': 'JamieMetzl', 'name': 'Jamie Metzl', 'id': '229195516'}, {'screen_name': 'MichaelWorobey', 'name': 'Michael Worobey', 'id': '2350855885'}]",,,,
1471686083821801473,1471554999352270852,2021-12-16 19:37:59 PST,2021-12-16,19:37:59,-0700,763432197277618176,albertabats,Alberta Bats,,@wormmaps Perhaps the whole story further supports the position that wildlife should be given space to be wild &amp; that humans shouldn't be mucking about with wild bats.,en,[],[],[],0,0,0,[],[],https://twitter.com/albertabats/status/1471686083821801473,False,,0,,,,,,,,"[{'screen_name': 'wormmaps', 'name': 'Colin J. Carlson', 'id': '1215462115592560640'}]",,,,
1471680814052220931,1471680814052220931,2021-12-16 19:17:03 PST,2021-12-16,19:17:03,-0700,86690106,explorenztravel,Explore New Zealand,,There are a mere three species of bats that are native to New Zealand and quite rare  https://t.co/nyDsbz7FRg #bats #nature #wildlife #newzealand,en,[],['http://dld.bz/gw9vj'],[],0,0,3,"['bats', 'nature', 'wildlife', 'newzealand']",[],https://twitter.com/ExploreNZtravel/status/1471680814052220931,False,,0,,,,,,,,[],,,,
1471669319163600898,1471669315590098944,2021-12-16 18:31:22 PST,2021-12-16,18:31:22,-0700,1050954896109920257,dariasnews1,Darias News,,3/3 “serologic study of humans involved in wildlife and farmed animal trades and those who are occupationally exposed to bats.”,en,[],[],[],0,0,0,[],[],https://twitter.com/DariasNews1/status/1471669319163600898,False,,0,,,,,,,,[],,,,
1471616306155859980,1471616306155859980,2021-12-16 15:00:43 PST,2021-12-16,15:00:43,-0700,222516924,usfws_wns,White Nose Bats,,"Some WNS treatments that are applied in winter aid bat survival - a challenge for western bats whose winter habits are poorly understood. Do summer treatments work? To find out, the FWS WNS program funds research @WDFW with Wildlife Conservation Society Canada. 📷: S.Thomas/BCI  https://t.co/XuXy84jTBD",en,"[{'screen_name': 'wdfw', 'name': 'wdfw', 'id': '40271144'}]",[],['https://pbs.twimg.com/media/FGw7O4IXIBIwH3U.jpg'],0,10,28,[],[],https://twitter.com/USFWS_WNS/status/1471616306155859980,False,,1,https://pbs.twimg.com/media/FGw7O4IXIBIwH3U.jpg,,,,,,,[],,,,
1471571015214026765,1471571013422960644,2021-12-16 12:00:45 PST,2021-12-16,12:00:45,-0700,47430888,ggronvall,Gigi Gronvall,,"I'll discuss points from my (free) article on COVID origins, to describe what we know (evidence points to a zoonotic spillover), what we need to do (implement One Health, limit the wildlife trade, more research into bats), and: address misuse of science.  https://t.co/kaZMyeWpoM",en,[],['https://twitter.com/SurvivalEditors/status/1471486269809209345?s=20'],[],1,1,2,[],[],https://twitter.com/ggronvall/status/1471571015214026765,False,https://twitter.com/SurvivalEditors/status/1471486269809209345?s=20,0,,,,,,,,[],,,,
